"VARIAÇÕES MENSAIS POR GRUPOS, ITENS E SUBITENS - IPCA - MAIO DE 2023",RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 SALSICHA EM CONSERVA,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74
 SOPA DESIDRATADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,-0.24,0.0,0.0,0.0,-0.02
 AZEITONA,0.81,0.75,1.32,1.16,0.61,0.14,0.0,1.27,-0.57,4.05,0.88,0.32,1.28,-0.5,0.0,0.0,1.08
 MILHO-VERDE EM CONSERVA,1.62,2.23,0.06,-0.15,-0.68,0.0,1.97,2.04,2.75,2.96,-0.55,0.1,-0.84,1.22,0.41,0.4,0.97
 ATUM EM CONSERVA,0.94,-2.48,0.0,-1.87,-0.09,0.79,0.0,0.0,1.65,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.17
 SAL E CONDIMENTOS,2.94,-0.85,2.77,1.88,1.89,0.43,1.27,0.22,3.07,0.58,1.23,5.11,2.06,3.41,0.99,0.62,1.68
 LEITE DE COCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
 ATOMATADO,1.45,1.81,0.57,4.25,0.01,-0.08,0.2,0.06,3.61,-0.01,2.87,1.58,-1.19,0.31,0.48,1.81,0.88
 ALHO,4.37,0.0,7.01,0.27,3.5,0.49,0.7,0.99,3.26,1.68,2.47,10.4,6.63,7.65,2.36,-0.29,3.72
 SAL,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,-0.42,-0.89,1.57,0.28
 COLORAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.46
 CALDO DE TUCUPI,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
 FERMENTO,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.74
 MAIONESE,2.99,-5.83,1.63,1.18,2.46,0.83,1.06,0.92,0.0,0.65,0.0,1.5,0.28,-1.32,0.0,0.0,0.71
 VINAGRE,0.0,0.13,0.0,1.54,0.47,1.6,-0.36,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.65,-2.07,0.57
 CALDO CONCENTRADO,0.0,-0.21,0.0,0.51,0.0,0.0,0.0,0.67,1.6,0.0,-0.96,-0.25,0.0,0.0,0.0,0.0,0.14
 TEMPERO MISTO,0.0,-0.6,1.77,0.53,2.93,0.26,3.87,-0.31,2.94,2.13,-2.01,0.15,1.98,0.3,0.14,1.45,1.87
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.28,0.38,0.47,0.0,0.84,1.15,0.31,0.29,0.5,0.55,0.61,0.46,0.32,0.09,0.49,0.53,0.58
 ALIMENTAÇÃO FORA DO DOMICÍLIO,0.28,0.38,0.47,0.0,0.84,1.15,0.31,0.29,0.5,0.55,0.61,0.46,0.32,0.09,0.49,0.53,0.58
 REFEIÇÃO,0.24,0.3,0.41,0.34,0.66,1.13,0.69,0.31,0.4,0.06,0.17,0.58,0.62,-0.03,0.07,0.65,0.47
 LANCHE,0.01,-0.03,0.41,-0.78,1.2,1.37,-0.16,0.44,0.6,1.46,1.01,0.39,-0.42,0.59,1.55,-0.52,0.71
 REFRIGERANTE E ÁGUA MINERAL,-0.15,3.63,-0.08,1.43,-1.09,1.69,-1.38,-0.67,0.31,-1.9,0.34,-0.43,1.06,-0.09,-1.29,2.08,-0.08
 CAFEZINHO,0.0,2.4,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54
 CERVEJA,2.17,1.4,1.83,0.03,1.86,-0.23,-0.51,-0.92,0.61,1.19,1.23,0.17,1.21,-1.16,-0.64,1.26,1.15
 OUTRAS BEBIDAS ALCOÓLICAS,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,2.69,0.0,2.35,0.0,0.64
 VINHO,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08
 DOCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,1.48,1.96
 SORVETE,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.87,1.75,1.58,0.41,0.0,0.21,-1.6,0.0,3.81,1.04
 HABITAÇÃO,-0.13,0.58,0.29,2.77,0.53,0.68,-0.05,1.22,2.46,1.02,0.58,-0.11,1.34,-0.28,0.03,1.36,0.67
 ENCARGOS E MANUTENÇÃO,0.17,0.6,0.29,2.09,0.62,0.28,0.13,0.4,0.72,1.59,0.6,0.33,0.02,-0.34,0.42,1.22,0.62
 ALUGUEL E TAXAS,0.09,0.72,0.26,2.65,0.73,0.29,0.12,0.26,0.78,1.95,0.86,0.23,0.11,-0.84,0.1,1.73,0.72
 ALUGUEL RESIDENCIAL,0.11,0.22,0.21,0.17,-0.03,0.47,0.0,0.47,1.05,1.59,0.8,0.41,0.18,-1.25,0.14,0.34,0.28
 CONDOMÍNIO,0.11,2.79,0.83,-0.29,-1.11,0.2,-0.01,-0.01,1.04,0.42,1.82,0.15,1.2,0.83,0.73,0.98,-0.14
 TAXA DE ÁGUA E ESGOTO,0.0,0.0,0.0,10.79,6.17,0.0,0.54,0.0,0.0,3.44,0.44,0.0,0.0,0.0,0.0,4.6,2.67
 MUDANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 REPAROS,0.95,1.02,-0.01,0.4,-0.08,-0.48,0.04,0.58,0.1,0.34,-0.92,1.09,0.05,-0.06,0.35,0.0,0.22
 FERRAGENS,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,-2.09,0.0,0.0,-0.11,0.0,0.0,-1.3
 MATERIAL DE ELETRICIDADE,0.0,0.0,0.0,0.0,0.0,-1.01,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-2.26,0.0,-0.48
 VIDRO,0.0,0.0,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31
 TINTA,2.16,-0.45,0.44,0.79,-0.62,-1.56,2.86,-0.25,2.01,1.45,0.97,4.2,0.28,1.89,-1.69,1.09,0.31
 REVESTIMENTO DE PISO E PAREDE,1.2,3.18,-2.32,0.69,-0.47,0.0,-0.12,1.59,-1.98,-2.33,-3.19,0.93,0.0,-0.13,1.82,-0.74,-0.13
 MADEIRA E TACO,0.0,0.45,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,0.0,-0.03
 CIMENTO,0.0,0.0,0.0,-1.23,0.0,0.0,0.35,1.05,0.58,0.0,0.0,0.87,-1.19,-1.24,0.63,0.0,0.29
 TIJOLO,-0.63,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.09,0.0,0.0,-0.76,2.09,0.0,-0.06
 MATERIAL HIDRÁULICO,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-1.59,0.0,0.0,0.0,-0.24
 MÃO DE OBRA,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
 AREIA,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,-0.26,0.0,0.28
 PEDRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,-0.43
 TELHA,0.0,2.44,0.94,0.71,0.0,0.0,-1.92,0.0,0.0,1.01,0.0,0.0,0.0,0.0,-0.5,0.0,0.88
 ARTIGOS DE LIMPEZA,-0.43,-1.02,0.84,0.28,0.74,1.22,0.32,1.32,1.05,0.57,-0.13,-0.15,-0.59,0.36,1.56,-0.67,0.42
 SACO PARA LIXO,0.0,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,-0.55
 ÁGUA SANITÁRIA,1.01,-1.15,-1.06,-0.11,-0.58,0.63,1.63,-1.01,2.23,0.0,-1.11,0.0,0.89,2.17,1.58,-1.61,-0.2
 DETERGENTE,-1.32,0.18,-0.64,0.91,0.6,2.06,0.07,0.72,-1.21,0.13,-0.57,1.38,-0.25,0.64,0.0,-0.42,0.12
 SABÃO EM PÓ,0.16,-2.05,2.07,1.88,0.93,1.22,-0.56,1.84,1.67,-0.09,0.43,-0.08,-1.31,-0.02,2.96,-0.51,0.72
 DESINFETANTE,2.25,1.1,2.05,-0.58,1.5,2.45,1.4,1.49,2.9,0.26,0.33,1.12,0.0,0.0,2.11,0.0,1.49
 SABÃO EM BARRA,-1.98,0.0,0.88,-1.34,0.0,0.0,0.08,3.0,0.09,0.0,0.0,-0.23,-0.9,-0.23,-0.06,-2.15,-0.06
 ESPONJA DE LIMPEZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,-0.68,0.0,0.0,0.0,0.0,2.09
 SABÃO LÍQUIDO,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.28,1.1
 LIMPADOR MULTIUSO,0.0,1.04,0.0,0.0,1.23,0.07,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.04
 PAPEL TOALHA,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69
 AMACIANTE E ALVEJANTE,-1.33,-2.14,0.52,-1.72,0.81,0.84,0.66,1.41,1.11,1.55,-0.54,-1.28,-0.41,1.01,-1.09,-0.63,0.1
 COMBUSTÍVEIS E ENERGIA,-0.57,0.56,0.29,3.7,0.31,1.81,-0.19,2.46,4.69,-0.17,0.55,-0.78,2.82,-0.25,-0.3,1.58,0.75
 COMBUSTÍVEIS (DOMÉSTICOS),-0.06,1.89,-2.29,0.45,1.16,0.98,-2.36,-0.37,2.04,-0.19,0.16,-0.81,3.86,-1.44,-0.04,1.82,0.32
 CARVÃO VEGETAL,0.0,0.0,0.0,0.0,0.0,0.0,-1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.59
 GÁS DE BOTIJÃO,0.19,1.89,-2.29,0.45,1.5,0.98,-2.4,-0.37,2.04,0.44,0.16,-0.81,3.86,-1.44,-0.05,1.82,0.44
 GÁS ENCANADO,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.59
 ENERGIA ELÉTRICA RESIDENCIAL,-0.72,0.09,1.48,5.18,0.01,2.04,0.55,3.71,5.95,-0.16,0.69,-0.77,2.47,0.17,-0.46,1.47,0.91
 ENERGIA ELÉTRICA RESIDENCIAL,-0.72,0.09,1.48,5.18,0.01,2.04,0.55,3.71,5.95,-0.16,0.69,-0.77,2.47,0.17,-0.46,1.47,0.91
 ARTIGOS DE RESIDÊNCIA,0.34,-0.26,-0.59,-0.22,-0.13,-0.66,0.28,-0.64,0.07,-0.78,-0.52,0.51,0.2,0.14,-0.61,0.54,-0.23
 MÓVEIS E UTENSÍLIOS,1.63,0.6,0.02,0.39,0.42,-0.43,0.83,-0.18,0.87,-0.29,-0.55,0.8,0.57,1.07,0.21,0.44,0.37
 MOBILIÁRIO,1.92,0.22,-0.17,0.5,0.65,-0.45,0.98,-0.56,0.46,-0.62,-0.49,0.89,0.7,2.02,-0.33,0.9,0.35
 MÓVEL PARA SALA,1.72,0.05,0.82,-1.44,-0.35,-1.21,1.4,-1.27,0.29,0.57,-1.11,1.13,-1.89,2.34,-0.43,0.41,0.01
 MÓVEL PARA QUARTO,1.97,1.76,-1.14,1.44,0.6,-0.7,0.87,-0.38,0.43,-1.47,-0.33,1.42,2.07,2.63,-1.56,1.35,0.33
 MÓVEL PARA COPA E COZINHA,2.32,-1.52,-0.79,0.33,2.68,2.81,0.53,-0.95,0.56,-0.28,-0.18,-0.68,0.9,-0.99,3.45,1.01,0.82
 MÓVEL INFANTIL,0.0,0.0,0.0,0.68,0.0,0.0,0.0,1.94,1.09,-1.56,0.65,0.0,0.03,2.19,1.07,-1.16,0.27
 COLCHÃO,0.0,0.63,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
 UTENSÍLIOS E ENFEITES,1.38,1.21,0.58,-0.37,-0.75,-1.04,1.49,0.34,0.33,0.73,-0.13,1.04,-0.2,-1.02,0.18,-0.9,0.17
 ARTIGOS DE ILUMINAÇÃO,-0.52,-2.73,0.62,0.41,-1.43,-0.89,1.28,-0.99,-1.77,0.18,0.0,0.0,-1.78,0.0,0.02,-1.9,-0.99
 TAPETE,1.44,0.61,0.0,0.0,-2.15,-0.73,-0.65,0.0,1.24,-1.6,-0.64,-0.47,-0.28,0.0,0.0,0.0,-0.65
 CORTINA,1.48,0.34,-0.8,-1.61,0.54,0.34,0.0,0.33,1.55,0.44,-1.01,0.73,0.0,0.0,0.0,0.0,0.33
 UTENSÍLIOS DE METAL,2.14,3.8,1.5,-0.25,-0.41,-2.37,2.67,1.71,0.36,2.2,0.13,0.18,-0.18,-1.15,-0.41,-2.04,0.68
 UTENSÍLIOS DE VIDRO E LOUÇA,0.0,0.0,0.36,0.01,-1.28,-0.89,3.12,-1.12,0.87,0.38,0.0,3.62,2.75,-1.0,1.78,2.59,-0.02
 UTENSÍLIOS DE PLÁSTICO,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.32,0.76,-0.18
 FLORES NATURAIS,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68
 UTENSÍLIOS PARA BEBÊ,0.0,0.0,0.83,-1.04,0.0,0.0,0.0,0.34,0.0,0.0,1.79,2.38,-0.26,-0.19,0.0,0.0,0.85
" CAMA, MESA E BANHO",-0.03,1.36,-0.03,1.45,1.57,1.19,-1.45,1.91,3.27,-0.85,-2.17,-0.01,1.6,0.85,3.41,0.48,0.93
 ROUPA DE CAMA,-0.03,1.36,-0.03,2.95,1.57,1.19,-1.45,2.67,3.27,-0.85,-2.17,-0.01,1.9,1.86,3.41,0.48,0.97
 ROUPA DE BANHO,0.0,0.0,0.0,-2.35,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.83,-2.61,0.0,0.0,-0.76
 APARELHOS ELETROELETRÔNICOS,-0.74,-1.38,-1.46,-0.96,-0.82,-0.99,-0.43,-1.23,-0.87,-1.52,-0.73,0.0,-0.24,-0.62,-1.61,0.72,-0.97
 ELETRODOMÉSTICOS E EQUIPAMENTOS,0.08,-1.69,-1.82,-1.01,0.19,-0.84,0.16,-0.87,-0.23,-2.27,0.26,0.84,0.18,-0.09,-0.92,1.29,-0.57
 REFRIGERADOR,0.45,-2.35,-1.87,-1.33,-0.28,-1.4,-0.22,-1.56,-0.28,-1.66,0.43,0.74,0.75,-0.91,-2.76,1.03,-0.79
 AR-CONDICIONADO,1.09,0.79,0.0,0.23,1.46,-1.25,0.59,-2.75,1.96,1.0,-2.74,1.18,-1.29,-1.17,0.0,2.98,0.65
 MÁQUINA DE LAVAR ROUPA,-0.73,-1.93,-2.09,-0.43,0.6,-1.26,1.26,0.34,-0.61,-4.09,1.27,-0.16,-0.51,2.05,-1.65,0.34,-0.67
 VENTILADOR,0.0,0.0,0.0,0.02,0.0,0.0,1.43,0.96,0.0,0.0,0.0,0.0,0.28,1.29,1.76,0.78,0.93
 FOGÃO,-0.64,-2.13,-1.83,-2.53,-0.05,2.23,-2.09,-0.69,-1.23,-2.34,1.01,2.64,0.44,0.48,1.23,1.8,-0.79
 CHUVEIRO ELÉTRICO,0.0,0.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49
" TV, SOM E INFORMÁTICA",-1.71,-0.84,-0.97,-0.9,-2.12,-1.17,-1.13,-1.66,-1.85,-0.47,-2.41,-1.28,-1.01,-1.87,-2.57,0.07,-1.52
 TELEVISOR,-2.09,-1.19,-1.17,-2.86,-2.3,-3.26,-1.43,-2.55,-3.06,0.57,-2.86,-2.23,-1.34,-2.94,-2.51,0.2,-1.89
 APARELHO DE SOM,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,-2.57,1.8,0.2
 VIDEOGAME (CONSOLE),0.0,0.0,0.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76
 COMPUTADOR PESSOAL,-0.98,-0.16,-0.64,1.75,-1.82,0.87,-0.58,-0.42,-0.57,-1.92,-1.83,0.52,-0.42,0.36,-2.82,-0.75,-0.98
 CONSERTOS E MANUTENÇÃO,-0.17,0.74,-0.03,0.26,0.14,-0.76,1.54,-0.25,1.08,-0.19,0.3,1.33,0.23,-0.04,0.12,0.23,0.21
 CONSERTOS E MANUTENÇÃO,-0.17,0.74,-0.03,0.26,0.14,-0.76,1.54,-0.25,1.08,-0.19,0.3,1.33,0.23,-0.04,0.12,0.23,0.21
 CONSERTO DE REFRIGERADOR,0.0,-0.47,0.0,0.87,0.0,0.0,-0.42,0.0,-1.2,0.0,0.0,0.0,0.0,0.0,-2.72,0.0,-0.42
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65
 REFORMA DE ESTOFADO,0.0,-0.36,-0.65,0.69,0.68,-0.57,0.0,3.15,0.64,0.0,0.0,0.0,4.36,0.48,0.0,0.32,0.39
 CONSERTO DE APARELHO CELULAR,0.0,1.9,-0.55,-0.72,-2.97,-2.6,-0.45,-2.6,0.97,0.72,1.27,-0.09,-2.76,0.93,1.7,1.15,-0.5
 CONSERTO DE BICICLETA,-0.2,-0.04,0.48,0.42,0.43,-0.23,3.23,-0.22,2.74,-0.41,0.12,1.65,1.56,-0.5,0.58,-0.73,0.37
 VESTUÁRIO,1.26,0.96,0.64,0.29,-0.45,1.17,0.02,0.83,0.95,1.34,0.72,1.46,-0.05,0.81,0.7,0.56,0.47
 ROUPAS,1.33,0.66,0.43,0.35,-0.88,1.01,0.09,0.58,1.13,1.56,0.57,1.69,-0.37,0.54,0.56,0.61,0.3
 ROUPA MASCULINA,1.08,0.48,0.12,0.43,-0.25,1.32,0.76,-1.54,1.22,0.86,0.14,1.33,-1.26,-0.65,0.89,-0.08,0.31
 CALÇA COMPRIDA MASCULINA,0.62,0.67,-0.45,1.65,-1.96,1.63,1.4,0.46,-1.44,0.92,-0.71,2.17,-2.42,1.74,2.64,0.72,-0.33
 AGASALHO MASCULINO,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,2.95
 BERMUDA/SHORT MASCULINO,0.57,-1.61,1.9,-1.09,-0.23,1.53,0.78,-2.54,0.64,-1.51,0.41,0.36,-1.59,-2.88,-0.33,-0.02,-0.06
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.75,0.0,1.65
 CAMISA/CAMISETA MASCULINA,1.35,-0.11,-0.07,0.41,0.61,1.13,0.22,-1.79,2.75,1.08,0.58,1.3,-0.45,-1.46,0.95,-0.42,0.61
 ROUPA FEMININA,1.7,1.25,0.41,0.25,-1.75,1.51,-0.48,2.12,1.04,2.83,1.41,2.31,1.1,1.22,0.5,1.81,0.34
 CALÇA COMPRIDA FEMININA,1.09,1.77,1.3,-1.27,-1.18,1.03,2.23,0.23,2.83,3.6,1.15,2.42,1.04,1.82,0.91,3.64,0.72
 AGASALHO FEMININO,0.0,2.32,3.92,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.86,0.0,0.0,0.0,2.94
 SAIA,0.0,0.0,0.0,-1.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,2.42,0.06,-0.01
 VESTIDO,2.43,0.72,0.28,0.58,-0.93,0.79,0.84,1.26,0.56,1.93,0.89,1.62,1.26,-0.46,1.1,2.63,0.47
 BLUSA,1.27,1.05,-0.34,0.35,-2.32,2.2,-1.44,3.9,1.43,3.41,2.18,3.15,1.75,2.11,0.89,0.8,0.18
 LINGERIE,0.0,-0.39,-0.07,2.38,-2.71,0.0,-2.97,2.37,-0.88,1.33,0.99,0.0,2.1,2.46,-1.44,-1.59,-0.95
 BERMUDA/SHORT FEMININO,3.27,0.0,-0.88,1.6,0.0,0.0,-1.63,1.29,-0.28,-1.09,0.79,0.1,-2.57,1.52,-1.05,2.89,0.3
 ROUPA INFANTIL,0.88,-0.43,1.06,0.46,-0.08,-0.7,-0.15,1.49,1.15,0.21,-0.33,0.95,-1.89,2.01,-0.09,-0.72,0.19
 UNIFORME ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CALÇA COMPRIDA INFANTIL,0.0,0.56,3.3,0.0,0.64,-0.45,0.0,0.0,1.63,-0.04,0.55,0.0,-1.39,3.12,-0.92,0.0,0.91
 AGASALHO INFANTIL,0.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81
 VESTIDO INFANTIL,-2.64,-0.96,-0.25,3.54,0.0,0.71,0.37,3.24,2.5,0.0,0.68,-2.45,-2.97,2.67,-2.34,-2.87,0.31
 BERMUDA/SHORT INFANTIL,1.16,0.0,0.0,0.78,-2.7,0.0,1.01,2.33,-1.05,0.0,0.0,1.62,-2.89,-0.86,0.19,-2.81,-0.97
 CAMISA/CAMISETA INFANTIL,0.91,-2.71,-0.01,-2.86,-0.19,-2.64,-0.2,-0.74,0.64,0.71,-2.02,1.43,-3.0,1.85,1.95,0.05,-0.41
 CONJUNTO INFANTIL,2.23,-0.77,2.03,2.38,0.89,0.35,-1.31,2.96,2.02,-0.24,0.01,2.2,0.1,2.95,0.03,0.12,0.94
 CALÇADOS E ACESSÓRIOS,1.25,1.69,1.03,0.56,0.57,1.21,-0.21,1.49,0.61,0.64,1.11,0.96,-0.04,1.04,1.19,0.83,0.84
 CALÇADOS E ACESSÓRIOS,1.25,1.69,1.03,0.56,0.57,1.21,-0.21,1.49,0.61,0.64,1.11,0.96,-0.04,1.04,1.19,0.83,0.84
 SAPATO MASCULINO,2.86,1.72,0.5,0.87,-0.13,0.07,-0.43,2.36,1.31,1.36,2.82,-0.7,2.75,1.59,1.59,0.74,0.92
 SAPATO FEMININO,1.84,3.46,2.58,-1.55,1.01,0.8,-1.04,0.79,2.27,-0.37,2.05,1.04,1.85,-0.1,2.3,0.63,1.21
 SAPATO INFANTIL,0.0,0.0,0.0,2.68,0.0,0.0,-1.53,0.0,2.31,0.62,-0.96,0.0,-1.62,0.98,-2.05,3.06,0.75
 BOLSA,0.98,0.06,0.33,1.19,0.0,0.26,1.82,-0.7,0.06,0.56,2.57,0.0,-1.86,2.8,0.76,-0.02,0.68
 MOCHILA,0.0,0.0,0.0,1.56,0.0,0.0,0.04,1.01,0.0,0.0,0.0,0.0,0.0,0.3,0.77,0.0,0.83
 TÊNIS,0.6,1.04,0.26,0.41,0.58,2.74,0.88,1.67,-0.28,1.39,1.5,1.91,-1.76,-0.17,3.18,1.69,0.76
 SANDÁLIA/CHINELO,0.92,1.02,1.45,1.33,0.36,-0.14,-1.01,2.04,-0.29,-0.47,-1.79,0.54,-0.08,3.21,-0.3,0.04,0.48
 JOIAS E BIJUTERIAS,0.65,1.34,1.39,-1.68,0.73,2.63,0.53,0.77,0.69,2.91,0.86,1.06,2.03,2.88,0.68,-1.49,1.02
 JOIAS E BIJUTERIAS,0.65,1.34,1.39,-1.68,0.73,2.63,0.53,0.77,0.69,2.91,0.86,1.06,2.03,2.88,0.68,-1.49,1.02
 BIJUTERIA,0.0,0.0,0.89,0.0,0.0,1.87,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,-2.95,1.27
 JOIA,1.65,1.04,1.61,-1.58,0.63,2.94,0.88,2.27,0.0,3.37,1.23,0.87,2.03,3.1,1.0,-2.66,1.27
 RELÓGIO DE PULSO,-1.34,2.11,0.0,-1.8,1.06,0.0,-0.37,-1.94,-0.76,1.48,-0.75,1.5,0.0,2.75,-0.26,1.69,0.17
 TECIDOS E ARMARINHO,-0.72,0.08,0.39,-0.62,-0.51,0.89,-0.42,0.24,-0.19,0.21,0.31,-1.09,0.88,1.89,-0.72,0.96,-0.06
 TECIDOS E ARMARINHO,-0.72,0.08,0.39,-0.62,-0.51,0.89,-0.42,0.24,-0.19,0.21,0.31,-1.09,0.88,1.89,-0.72,0.96,-0.06
 TECIDO,-0.72,0.11,0.01,-0.62,0.52,0.89,-0.42,0.24,-0.19,0.28,1.01,-2.17,0.88,1.89,-0.72,0.96,0.14
 ARTIGOS DE ARMARINHO,0.0,0.02,1.07,0.0,-2.81,0.0,0.0,0.0,0.0,0.09,-1.53,0.78,0.0,0.0,0.0,0.0,-1.04
 TRANSPORTES,-0.64,-0.69,1.29,-1.53,-0.33,-0.51,-1.02,-0.01,-3.02,-0.78,-0.4,-1.76,-0.53,0.85,-2.39,-1.78,-0.57
 TRANSPORTES,-0.64,-0.69,1.29,-1.53,-0.33,-0.51,-1.02,-0.01,-3.02,-0.78,-0.4,-1.76,-0.53,0.85,-2.39,-1.78,-0.57
 TRANSPORTE PÚBLICO,-2.91,-3.11,7.83,-2.69,-4.91,-2.22,-2.51,-0.99,-3.56,-5.22,-4.16,-7.11,-3.86,-5.37,-2.32,-3.2,-2.62
 ÔNIBUS URBANO,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,-0.64,0.16,0.0,0.0,2.98,0.0,-0.43,0.0,0.82,0.53,0.78,0.0,-0.69,0.0,0.15
 ÔNIBUS INTERESTADUAL,-0.04,0.0,-1.25,-0.79,-0.65,-1.38,-0.48,-3.26,-0.36,-0.92,-1.07,0.36,-0.52,-1.74,-0.84,-0.28,-0.79
 PASSAGEM AÉREA,-21.32,-16.09,-16.69,-18.25,-20.19,-5.1,-15.56,-7.47,-24.19,-14.53,-17.7,-30.45,-24.05,-14.07,-20.03,-21.12,-17.73
